  2.078560   1.000000 
  2.559056   1.000000 
  1.978577   1.000000 
  1.940388   1.000000 
  1.204278   1.000000 
  1.902272   1.000000 
  1.924020   1.000000 
  2.418480   1.000000 
  2.013069   1.000000 
  1.995853   1.000000 
  2.356712   1.000000 
  2.433188   1.000000 
  2.238492   1.000000 
  2.492395   1.000000 
  2.230670   1.000000 
  2.533806   1.000000 
  2.100050   1.000000 
  1.677809   1.000000 
  2.095781   1.000000 
  2.280475   1.000000 
  2.436929   1.000000 
  1.670373   1.000000 
  2.047474   1.000000 
  2.060974   1.000000 
  1.812960   1.000000 
  1.835473   1.000000 
  1.970723   1.000000 
  1.846453   1.000000 
  1.864681   1.000000 
  2.274810   1.000000 
  2.398401   1.000000 
  2.053505   1.000000 
  2.231680   1.000000 
  2.109504   1.000000 
  2.200146   1.000000 
  2.127144   1.000000 
  2.022718   1.000000 
  2.405134   1.000000 
  1.801347   1.000000 
  1.556914   1.000000 
  1.850828   1.000000 
  1.562521   1.000000 
  2.192554   1.000000 
  1.683080   1.000000 
  2.616639   1.000000 
  1.882811   1.000000 
  2.007261   1.000000 
  1.727782   1.000000 
  1.929731   1.000000 
  2.118499   1.000000 
  3.655441   0.000000 
  3.760793   0.000000 
  4.262164   0.000000 
  4.309193   0.000000 
  3.846351   0.000000 
  3.725058   0.000000 
  3.725153   0.000000 
  3.835621   0.000000 
  4.292973   0.000000 
  4.108092   0.000000 
  3.593438   0.000000 
  4.120366   0.000000 
  3.998259   0.000000 
  4.030951   0.000000 
  3.803412   0.000000 
  3.600307   0.000000 
  4.199774   0.000000 
  3.976026   0.000000 
  4.296834   0.000000 
  4.457969   0.000000 
  4.352731   0.000000 
  3.978490   0.000000 
  3.526325   0.000000 
  3.832138   0.000000 
  4.559563   0.000000 
  3.928406   0.000000 
  3.939192   0.000000 
  3.837894   0.000000 
  3.572795   0.000000 
  3.931131   0.000000 
  3.615859   0.000000 
  3.950186   0.000000 
  3.777773   0.000000 
  3.525273   0.000000 
  3.994336   0.000000 
  3.215931   0.000000 
  3.882422   0.000000 
  4.478497   0.000000 
  3.731736   0.000000 
  3.740498   0.000000 
  3.636556   0.000000 
  4.188792   0.000000 
  3.970103   0.000000 
  4.175882   0.000000 
  3.732423   0.000000 
  4.083987   0.000000 
  3.856533   0.000000 
  3.903483   0.000000 
  3.333169   0.000000 
  3.851517   0.000000 
  6.327218   1.000000 
  5.825852   1.000000 
  6.232013   1.000000 
  6.149985   1.000000 
  6.283248   1.000000 
  6.200069   1.000000 
  6.135435   1.000000 
  6.577343   1.000000 
  5.999312   1.000000 
  5.714876   1.000000 
  5.582535   1.000000 
  5.297265   1.000000 
  5.756353   1.000000 
  5.700685   1.000000 
  5.789420   1.000000 
  6.204528   1.000000 
  5.835920   1.000000 
  6.199028   1.000000 
  6.153560   1.000000 
  5.815965   1.000000 
  6.191571   1.000000 
  6.129468   1.000000 
  6.065612   1.000000 
  5.995138   1.000000 
  5.806951   1.000000 
  5.948213   1.000000 
  6.658476   1.000000 
  6.005104   1.000000 
  6.055340   1.000000 
  6.475917   1.000000 
  5.322200   1.000000 
  5.876748   1.000000 
  6.208168   1.000000 
  6.006439   1.000000 
  6.022833   1.000000 
  6.096561   1.000000 
  6.321657   1.000000 
  5.763476   1.000000 
  6.024466   1.000000 
  6.127986   1.000000 
  6.450533   1.000000 
  5.799975   1.000000 
  5.179082   1.000000 
  5.317935   1.000000 
  6.090938   1.000000 
  5.308604   1.000000 
  5.783329   1.000000 
  6.102481   1.000000 
  6.520202   1.000000 
  6.332483   1.000000 
  7.922435   0.000000 
  8.294896   0.000000 
  7.994218   0.000000 
  7.850447   0.000000 
  7.929785   0.000000 
  7.740532   0.000000 
  7.812969   0.000000 
  7.833582   0.000000 
  7.840140   0.000000 
  7.537229   0.000000 
  7.868519   0.000000 
  7.565549   0.000000 
  7.864849   0.000000 
  7.943951   0.000000 
  7.711442   0.000000 
  8.158885   0.000000 
  8.253536   0.000000 
  7.884355   0.000000 
  7.920956   0.000000 
  8.194365   0.000000 
  7.734568   0.000000 
  8.005323   0.000000 
  7.747362   0.000000 
  7.782285   0.000000 
  8.059939   0.000000 
  7.900836   0.000000 
  8.369320   0.000000 
  7.990238   0.000000 
  7.929524   0.000000 
  7.884208   0.000000 
  7.835526   0.000000 
  7.954330   0.000000 
  7.781126   0.000000 
  7.424394   0.000000 
  8.158930   0.000000 
  7.454056   0.000000 
  8.213565   0.000000 
  7.868732   0.000000 
  7.616703   0.000000 
  7.687102   0.000000 
  8.307670   0.000000 
  7.851407   0.000000 
  8.720865   0.000000 
  8.276012   0.000000 
  7.970883   0.000000 
  8.322181   0.000000 
  8.151815   0.000000 
  7.481287   0.000000 
  7.769690   0.000000 
  7.920242   0.000000
